eventdate,street,lat,long,x,y
02/09/2013,CAMBRIDGE STREET,51.488537,-0.1403703,529210,178259
02/09/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
02/09/2013,FORSET STREET,51.51656,-0.1643671,527466,181333
02/09/2013,GREAT WESTERN ROAD,51.520588,-0.2003406,524959,181719
02/09/2013,HAY'S MEWS,51.50806,-0.1482792,528606,180416
02/09/2013,HOMER STREET,51.518986,-0.1638786,527493,181604
02/09/2013,PALACE COURT,51.512012,-0.1924207,525532,180779
02/09/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
02/09/2013,UPPER BERKELEY STREET,51.515984,-0.1570235,527977,181282
02/09/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
02/09/2013,WESTBOURNE PARK VILLAS,51.518692,-0.1889706,525753,181528
03/08/2012,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
03/08/2012,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
03/08/2012,LEICESTER STREET,51.511208,-0.1313763,529770,180796
03/08/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
03/08/2012,YORK STREET,51.52072,-0.1580285,527894,181807
11/07/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
11/07/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
11/07/2013,ST GEORGE'S SQUARE,51.485893,-0.1335929,529688,177977
15/04/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
15/04/2013,COVENTRY STREET,51.5104,-0.131467,529766,180706
15/04/2013,EATON LANE,51.497013,-0.1446505,528889,179194
15/04/2013,LEAMINGTON ROAD VILLAS,51.519913,-0.2021401,524836,181641
15/04/2013,LEDBURY ROAD,51.517757,-0.2005963,524949,181404
15/04/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
15/04/2013,Not Recorded,0.0,0.0,0,0
15/04/2013,STRAND,51.51249,-0.1159893,530834,180966
15/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
15/04/2013,WARWICK CRESCENT,51.521046,-0.1839907,526092,181798
15/04/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
17/03/2013,STAR STREET,51.51712,-0.1710163,527003,181384
08/02/2013,INGESTRE PLACE,51.51353,-0.1359509,529446,181046
08/02/2013,LANCASTER PLACE,51.511307,-0.1190358,530626,180829
08/02/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
08/02/2013,RAMILLIES STREET,51.51447,-0.1385788,529261,181146
08/02/2013,SEYMOUR STREET,51.514755,-0.1582982,527892,181143
08/02/2013,ST ANNE'S COURT,51.514217,-0.1345536,529541,181125
08/02/2013,ST GEORGE'S SQUARE,51.485893,-0.1335929,529688,177977
08/02/2013,TREVOR WALK,51.500797,-0.1645669,527496,179580
29/05/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
29/05/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
29/05/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
29/05/2012,Not Recorded,0.0,0.0,0,0
29/05/2012,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
29/05/2012,WARWICK WAY,51.490376,-0.1462504,528797,178453
03/04/2012,GREEK STREET,51.51426,-0.1310207,529786,181136
03/04/2012,Not Recorded,0.0,0.0,0,0
21/04/2012,Not Recorded,0.0,0.0,0,0
20/06/2013,ARTILLERY ROW,51.49695,-0.1356048,529517,179203
20/06/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
20/06/2013,DOUGLAS STREET,51.49138,-0.1336281,529670,178587
20/06/2013,ELIZABETH STREET,51.493107,-0.149751,528546,178750
20/06/2013,SEMLEY PLACE,51.49184,-0.149657,528556,178610
20/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/01/2013,ABINGDON STREET,51.49698,-0.1256626,530207,179224
25/01/2013,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
25/01/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
25/01/2013,WILCOX PLACE,51.49671,-0.1370696,529416,179174
30/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
30/08/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
30/08/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
30/08/2013,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
30/08/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
30/08/2013,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
26/06/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
26/06/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
26/06/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
26/06/2012,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
26/06/2012,Not Recorded,0.0,0.0,0,0
26/06/2012,ORME SQUARE,51.51024,-0.1897869,525720,180586
26/06/2012,PICCADILLY,51.50311,-0.1497623,528517,179863
26/06/2012,PORCHESTER GARDENS,51.513706,-0.1891541,525754,180973
26/06/2012,REGENT STREET,51.516247,-0.1423526,528994,181336
26/06/2012,WILTON STREET,51.498287,-0.1495688,528544,179327
01/12/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
01/12/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
01/12/2012,BUCKINGHAM PALACE ROAD,51.494102,-0.1466265,528760,178867
01/12/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
22/03/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
22/03/2013,LOWER BELGRAVE STREET,51.496597,-0.1480092,528657,179142
22/03/2013,PARK LANE,51.506317,-0.1523064,528332,180215
22/03/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
22/03/2013,STRAND,51.51249,-0.1159893,530834,180966
22/03/2013,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
04/05/2012,Not Recorded,51.51418,-0.1180239,530688,181150
04/05/2012,PORTMAN SQUARE,51.515068,-0.1565416,528013,181181
27/06/2012,ALLINGTON STREET,51.497196,-0.1445117,528898,179214
27/06/2012,LORD HILL'S BRIDGE,51.518692,-0.1889706,525753,181528
27/06/2012,NORTH WHARF ROAD,51.518764,-0.1757685,526669,181558
27/06/2012,Not Recorded,0.0,0.0,0,0
27/06/2012,ORANGE STREET,51.509495,-0.1299477,529874,180608
27/06/2012,PARK LANE,51.506317,-0.1523064,528332,180215
27/06/2012,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
27/06/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
27/06/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
04/09/2013,ASHLEY PLACE,51.496082,-0.141601,529103,179096
04/09/2013,BAKER STREET,51.51945,-0.156278,528019,181669
04/09/2013,BRIDSTOW PLACE,51.515587,-0.1952263,525328,181171
04/09/2013,DUNRAVEN STREET,51.5116,-0.1568401,528002,180795
04/09/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
04/09/2013,KNIGHTSBRIDGE,51.502438,-0.1562014,528072,179777
04/09/2013,LUPUS STREET,51.48819,-0.1381329,529366,178224
04/09/2013,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
04/09/2013,MORPETH TERRACE,51.49623,-0.1402299,529198,179115
04/09/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
04/09/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
04/09/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
04/09/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
04/09/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
17/05/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
17/05/2012,EATON PLACE,51.49749,-0.1520556,528374,179234
17/05/2012,GREAT PORTLAND STREET,51.519096,-0.1422818,528991,181654
17/05/2012,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
17/05/2012,JAMES STREET,51.51231,-0.1231308,530339,180933
17/05/2012,Not Recorded,0.0,0.0,0,0
17/05/2012,REGENT STREET,51.516247,-0.1423526,528994,181336
17/05/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
25/08/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
25/08/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
25/08/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
25/08/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/08/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
16/08/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
16/08/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
16/08/2013,HYDE PARK GARDENS,51.512836,-0.1725139,526911,180905
16/08/2013,LONGMOORE STREET,51.492905,-0.1396595,529247,178746
16/08/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
16/08/2013,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
16/08/2013,SUSSEX GARDENS,51.51472,-0.1735193,526836,181113
16/08/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
16/08/2013,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
16/08/2013,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
13/08/2013,CATO STREET,51.51758,-0.1644888,527455,181446
13/08/2013,ELGIN AVENUE,51.52462,-0.2001094,524964,182168
13/08/2013,QUEENSWAY,51.515408,-0.1882362,525813,181164
13/08/2013,ROYALTY MEWS,51.5141,-0.1328144,529662,181115
13/08/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
13/08/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
29/06/2013,ALDERNEY STREET,51.489693,-0.1440829,528949,178381
29/06/2013,CAMBRIDGE STREET,51.488537,-0.1403703,529210,178259
29/06/2013,EBURY BRIDGE,51.49077,-0.1496572,528559,178491
29/06/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
14/06/2013,ALMA SQUARE,51.530937,-0.18005,526338,182905
14/06/2013,D'ARBLAY STREET,51.514492,-0.1364593,529408,181152
14/06/2013,FOUBERT'S PLACE,51.513832,-0.1389227,529239,181074
14/06/2013,GLASSHOUSE STREET,51.510372,-0.1352728,529502,180696
14/06/2013,GREEK STREET,51.51426,-0.1310207,529786,181136
14/06/2013,KINGLY STREET,51.512794,-0.139483,529203,180958
14/06/2013,MARSHALL STREET,51.513046,-0.1376969,529326,180989
14/06/2013,QUEENSWAY,51.515408,-0.1882362,525813,181164
14/06/2013,SEYMOUR PLACE,51.52054,-0.1638199,527493,181776
14/06/2013,ST MARTIN'S STREET,51.509495,-0.1299477,529874,180608
14/06/2013,UPPER BERKELEY STREET,51.515984,-0.1570235,527977,181282
14/06/2013,WHITCOMB STREET,51.50816,-0.1297861,529889,180460
27/01/2013,BISHOP'S BRIDGE ROAD,51.516167,-0.1871855,525884,181250
27/01/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
27/01/2013,RUPERT STREET,51.511482,-0.1330534,529653,180823
07/04/2013,HANWAY STREET,51.509796,-0.1279754,530010,180645
21/09/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
21/09/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
21/09/2013,CRANBOURN STREET,51.511795,-0.1271151,530064,180869
21/09/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
21/09/2013,ECCLESTON STREET,51.49477,-0.1485436,528625,178937
21/09/2013,FRANCIS STREET,51.496666,-0.1370714,529416,179169
21/09/2013,GILLINGHAM STREET,51.49421,-0.1408741,529159,178889
21/09/2013,HUGH STREET,51.49281,-0.1449647,528879,178726
21/09/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
11/06/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
11/06/2012,GOLDEN SQUARE,51.511723,-0.1377828,529324,180842
11/06/2012,LOWER JAMES STREET,51.511192,-0.1361615,529438,180786
11/06/2012,Not Recorded,0.0,0.0,0,0
11/06/2012,QUEEN'S GARDENS,51.513306,-0.1836069,526140,180938
15/09/2013,COVENTRY STREET,51.510105,-0.1334536,529629,180669
15/09/2013,EDGWARE ROAD,51.517857,-0.1671549,527269,181472
15/09/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
07/07/2012,BRIDGE PLACE,51.49338,-0.1446252,528901,178790
07/07/2012,CARLISLE PLACE,51.495937,-0.1414665,529113,179080
07/07/2012,ECCLESTON SQUARE MEWS,51.49202,-0.1427207,529037,178642
07/07/2012,JERMYN STREET,51.507893,-0.1383138,529298,180415
07/07/2012,Not Recorded,0.0,0.0,0,0
07/07/2012,OXENDON STREET,51.510296,-0.1322928,529709,180693
07/07/2012,PALL MALL,51.50619,-0.135376,529507,180231
07/07/2012,ST MARTIN'S STREET,51.509495,-0.1299477,529874,180608
07/07/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
28/08/2012,ARTESIAN ROAD,51.51562,-0.1961116,525266,181174
28/08/2012,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
28/08/2012,CHEPSTOW ROAD,51.51568,-0.195259,525325,181182
28/08/2012,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
28/08/2012,LEINSTER SQUARE,51.513634,-0.1914341,525596,180961
28/08/2012,Not Recorded,51.512466,-0.1331262,529645,180933
28/08/2012,TALBOT ROAD,51.51696,-0.1990566,525058,181318
28/08/2012,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
28/08/2012,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
28/08/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
28/08/2012,WESTBOURNE GROVE,51.515175,-0.1939386,525418,181128
28/08/2012,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
26/05/2012,BOTTS MEWS,51.515446,-0.1951818,525331,181156
26/05/2012,Not Recorded,0.0,0.0,0,0
26/05/2012,QUEEN'S MEWS,51.513115,-0.1901732,525685,180905
09/11/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
09/11/2012,CHAPEL STREET,51.500286,-0.1503378,528485,179548
09/11/2012,GREAT GEORGE STREET,51.501152,-0.1278831,530041,179684
09/11/2012,Not Recorded,0.0,0.0,0,0
16/04/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
16/04/2013,BERWICK STREET,51.513866,-0.1351638,529500,181085
16/04/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
16/04/2013,PRAED STREET,51.515957,-0.1749476,526734,181248
16/04/2013,SUSSEX SQUARE,51.513508,-0.1734238,526846,180978
16/04/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
16/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
16/04/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
25/05/2013,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
09/07/2013,BAKER STREET,51.51945,-0.156278,528019,181669
09/07/2013,DOUGLAS STREET,51.49138,-0.1336281,529670,178587
09/07/2013,HARROW ROAD,51.52653,-0.2079486,524415,182367
09/07/2013,ORANGE STREET,51.509495,-0.1299477,529874,180608
09/07/2013,ROSSMORE ROAD,51.52404,-0.1673655,527237,182160
09/07/2013,SACKVILLE STREET,51.51027,-0.1389807,529245,180678
09/07/2013,SAVOY STREET,51.50979,-0.1186084,530660,180661
09/07/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
30/10/2012,ALLITSEN ROAD,51.534332,-0.168192,527151,183303
30/10/2012,BALCOMBE STREET,51.524136,-0.1623596,527584,182179
30/10/2012,CRANBOURN ALLEY,51.51092,-0.1287074,529956,180769
30/10/2012,CRAWFORD STREET,51.51967,-0.1602764,527741,181686
30/10/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
30/10/2012,LEICESTER STREET,51.511208,-0.1313763,529770,180796
30/10/2012,Not Recorded,51.523083,-0.151139,528365,182081
26/04/2013,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
26/04/2013,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
26/04/2013,ELIZABETH BRIDGE,51.49252,-0.1477711,528685,178689
26/04/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
26/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
26/04/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
26/04/2013,WESTBOURNE TERRACE,51.51552,-0.1791649,526442,181191
10/08/2013,BROADWICK STREET,51.513233,-0.1370583,529370,181011
10/08/2013,GREAT WINDMILL STREET,51.510685,-0.1339126,529596,180733
18/05/2012,KILRAVOCK STREET,51.52958,-0.211462,524163,182700
18/05/2012,Not Recorded,0.0,0.0,0,0
18/05/2012,SIXTH AVENUE,51.529263,-0.2131756,524045,182662
08/07/2013,CHARING CROSS,51.50735,-0.1280092,530015,180373
08/07/2013,HATHERLEY GROVE,51.516697,-0.190102,525680,181304
08/07/2013,LEICESTER PLACE,51.511536,-0.1304694,529832,180834
08/07/2013,LISLE STREET,51.511753,-0.1293796,529907,180860
08/07/2013,WESTBOURNE PARK ROAD,51.51799,-0.1911462,525604,181446
31/05/2012,BRESSENDEN PLACE,51.497925,-0.1431145,528993,179298
31/05/2012,GROSVENOR ROAD,51.485706,-0.1456131,528854,177935
31/05/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
31/05/2012,MILLBANK,51.49464,-0.1250815,530254,178965
31/05/2012,Not Recorded,0.0,0.0,0,0
15/06/2013,BAKER STREET,51.51945,-0.156278,528019,181669
15/06/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
15/06/2013,GOLDEN SQUARE,51.511723,-0.1377828,529324,180842
15/06/2013,NORFOLK CRESCENT,51.515682,-0.1664329,527325,181232
15/06/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
15/06/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
15/06/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
30/03/2013,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
30/03/2013,HARROW ROAD,51.52653,-0.2079486,524415,182367
30/03/2013,PICCADILLY,51.50311,-0.1497623,528517,179863
13/06/2012,Not Recorded,0.0,0.0,0,0
13/06/2012,POLAND STREET,51.51576,-0.1376902,529319,181291
13/06/2012,SHAFTESBURY AVENUE,51.515465,-0.1268317,530073,181277
29/07/2012,HANWAY STREET,51.509796,-0.1279754,530010,180645
29/07/2012,ST ANNE'S COURT,51.514217,-0.1345536,529541,181125
30/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
30/05/2013,JAMES STREET,51.51502,-0.1506069,528425,181186
30/05/2013,NEATHOUSE PLACE,51.49457,-0.1421307,529071,178927
30/05/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
30/05/2013,WARWICK SQUARE,51.49019,-0.1424638,529060,178439
12/01/2013,MOSCOW ROAD,51.511696,-0.194033,525421,180741
12/06/2013,GLOUCESTER TERRACE,51.51769,-0.1886357,525779,181417
12/06/2013,GROSVENOR GARDENS,51.495914,-0.1454804,528835,179070
12/06/2013,GROSVENOR PLACE,51.500652,-0.1497466,528525,179590
12/06/2013,LANCASTER GATE,51.511135,-0.1829438,526192,180698
12/06/2013,LOWER GROSVENOR PLACE,51.498215,-0.1467334,528741,179324
12/06/2013,NEWMAN STREET,51.518894,-0.1369568,529361,181641
12/06/2013,PALACE STREET,51.496956,-0.139264,529263,179197
12/06/2013,PORCHESTER ROAD,51.517197,-0.1881652,525813,181363
12/06/2013,TACHBROOK STREET,51.49196,-0.1384015,529337,178643
08/04/2012,MONTAGU MEWS NORTH,51.51979,-0.1595795,527789,181701
08/04/2012,Not Recorded,0.0,0.0,0,0
06/09/2012,ALLINGTON STREET,51.497196,-0.1445117,528898,179214
06/09/2012,BROADWICK STREET,51.513233,-0.1370583,529370,181011
06/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
06/09/2012,EBURY BRIDGE,51.49077,-0.1496572,528559,178491
06/09/2012,ELIZABETH STREET,51.493107,-0.149751,528546,178750
06/09/2012,GLOUCESTER STREET,51.490734,-0.1395173,529263,178505
06/09/2012,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
06/09/2012,QUEENSWAY,51.515408,-0.1882362,525813,181164
06/09/2012,STRAND,51.51249,-0.1159893,530834,180966
06/09/2012,VICTORIA STREET,51.49657,-0.1428958,529012,179148
06/09/2012,WILTON ROAD,51.49502,-0.1426527,529033,178976
27/12/2012,ALDERNEY STREET,51.489693,-0.1440829,528949,178381
27/12/2012,WARDOUR STREET,51.51233,-0.1329589,529657,180918
18/05/2013,BAKER STREET,51.51945,-0.156278,528019,181669
18/05/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
18/05/2013,CARLISLE PLACE,51.495937,-0.1414665,529113,179080
18/05/2013,PORCHESTER TERRACE NORTH,51.516846,-0.1861623,525953,181327
18/05/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
18/05/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
18/05/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
18/05/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
18/05/2013,WARWICK WAY,51.490376,-0.1462504,528797,178453
05/06/2012,BISHOP'S BRIDGE ROAD,51.516167,-0.1871855,525884,181250
18/07/2013,BEAR STREET,51.5109,-0.1284057,529977,180767
18/07/2013,BROADWICK STREET,51.513233,-0.1370583,529370,181011
18/07/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
18/07/2013,HANWAY STREET,51.509796,-0.1279754,530010,180645
18/07/2013,HOBART PLACE,51.497486,-0.1491082,528578,179238
18/07/2013,INVERNESS TERRACE,51.512222,-0.1863594,525952,180813
18/07/2013,LEICESTER SQUARE,51.510597,-0.1308323,529810,180729
18/07/2013,REGENT STREET,51.516247,-0.1423526,528994,181336
18/07/2013,SHAFTESBURY AVENUE,51.511116,-0.1335539,529619,180782
18/07/2013,TERMINUS PLACE,51.49606,-0.1447318,528886,179088
18/07/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
18/07/2013,WARDOUR STREET,51.51233,-0.1329589,529657,180918
18/07/2013,WIGMORE STREET,51.5158,-0.1521593,528315,181270
12/04/2013,ABINGDON STREET,51.49698,-0.1256626,530207,179224
12/04/2013,ALDWYCH,51.51207,-0.1189976,530627,180913
12/04/2013,ARUNDEL STREET,51.51192,-0.1140241,530972,180906
12/04/2013,BAYSWATER ROAD,51.512917,-0.1632581,527553,180930
12/04/2013,FLEET STREET,51.51376,-0.1115412,531139,181115
12/04/2013,GREAT GEORGE STREET,51.501152,-0.1278831,530041,179684
12/04/2013,GROSVENOR PLACE,51.500652,-0.1497466,528525,179590
12/04/2013,LISSON GROVE,51.526028,-0.171018,526978,182374
12/04/2013,Not Recorded,0.0,0.0,0,0
12/04/2013,PARLIAMENT SQUARE,51.5002,-0.1262508,530157,179581
12/04/2013,ST MARGARET STREET,51.499752,-0.1261763,530164,179531
12/04/2013,STRAND,51.51249,-0.1159893,530834,180966
12/04/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
12/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
12/04/2013,WEYMOUTH STREET,51.52014,-0.1502682,528434,181756
12/04/2013,WHITEHALL,51.505646,-0.1266961,530111,180185
28/11/2012,CHILWORTH MEWS,51.516,-0.178587,526481,181246
22/06/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
22/06/2012,Not Recorded,0.0,0.0,0,0
25/04/2013,BAKER STREET,51.51945,-0.156278,528019,181669
25/04/2013,BUCKINGHAM GATE,51.500042,-0.1407178,529153,179537
25/04/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
25/04/2013,ECCLESTON BRIDGE,51.494102,-0.1466265,528760,178867
25/04/2013,UPPER TACHBROOK STREET,51.49351,-0.139593,529250,178813
25/04/2013,VAUXHALL BRIDGE ROAD,51.490948,-0.1342075,529631,178538
25/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
25/04/2013,WILTON ROAD,51.49502,-0.1426527,529033,178976
14/12/2012,MARYLEBONE ROAD,51.52324,-0.1504129,528415,182100
19/04/2013,CHILWORTH STREET,51.515045,-0.1803088,526364,181137
19/04/2013,CONNAUGHT STREET,51.51466,-0.1649894,527428,181121
19/04/2013,VICTORIA STREET,51.49657,-0.1428958,529012,179148
19/04/2013,WINCHESTER STREET,51.488346,-0.1424667,529065,178234
31/07/2013,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
31/07/2013,EBURY SQUARE,51.49184,-0.149657,528556,178610
31/07/2013,OXFORD STREET,51.51545,-0.1406854,529112,181251
31/07/2013,PICCADILLY CIRCUS,51.510098,-0.134549,529553,180667
31/07/2013,PIMLICO ROAD,51.49067,-0.1522254,528381,178475
31/07/2013,RANDOLPH AVENUE,51.527542,-0.1831121,526135,182522
31/07/2013,SALE PLACE,51.51736,-0.1688004,527156,181414
10/09/2012,ADELAIDE STREET,51.509144,-0.1258982,530156,180576
10/09/2012,BELGRAVE ROAD,51.49032,-0.138078,529364,178461
10/09/2012,BUCKINGHAM PALACE ROAD,51.492702,-0.147683,528691,178709
10/09/2012,ECCLESTON SQUARE,51.492588,-0.1428849,529024,178705
